College Code,College Name,Choice Code,Course Name,District,College Type,GOPEN-I-r,GOPEN-I-p,GOPEN-II-r,GOPEN-II-p,GOPEN-MI-r,GOPEN-MI-p,GOPEN-I-Non-PWD-DEF-r,GOPEN-I-Non-PWD-DEF-p,GOPEN-VII-r,GOPEN-VII-p,GSC-I-r,GSC-I-p,GSC-II-r,GSC-II-p,GSC-MI-r,GSC-MI-p,GSC-I-Non-PWD-DEF-r,GSC-I-Non-PWD-DEF-p,GSC-VII-r,GSC-VII-p,GST-I-r,GST-I-p,GST-II-r,GST-II-p,GST-MI-r,GST-MI-p,GST-I-Non-PWD-DEF-r,GST-I-Non-PWD-DEF-p,GST-VII-r,GST-VII-p,GNTA-I-r,GNTA-I-p,GNTA-II-r,GNTA-II-p,GNTA-MI-r,GNTA-MI-p,GNTA-I-Non-PWD-DEF-r,GNTA-I-Non-PWD-DEF-p,GNTA-VII-r,GNTA-VII-p,GNTB-I-r,GNTB-I-p,GNTB-II-r,GNTB-II-p,GNTB-MI-r,GNTB-MI-p,GNTB-I-Non-PWD-DEF-r,GNTB-I-Non-PWD-DEF-p,GNTB-VII-r,GNTB-VII-p,GNTC-I-r,GNTC-I-p,GNTC-II-r,GNTC-II-p,GNTC-MI-r,GNTC-MI-p,GNTC-I-Non-PWD-DEF-r,GNTC-I-Non-PWD-DEF-p,GNTC-VII-r,GNTC-VII-p,GNTD-I-r,GNTD-I-p,GNTD-II-r,GNTD-II-p,GNTD-MI-r,GNTD-MI-p,GNTD-I-Non-PWD-DEF-r,GNTD-I-Non-PWD-DEF-p,GNTD-VII-r,GNTD-VII-p,GOBC-I-r,GOBC-I-p,GOBC-II-r,GOBC-II-p,GOBC-MI-r,GOBC-MI-p,GOBC-I-Non-PWD-DEF-r,GOBC-I-Non-PWD-DEF-p,GOBC-VII-r,GOBC-VII-p,LOPEN-I-r,LOPEN-I-p,LOPEN-II-r,LOPEN-II-p,LOPEN-MI-r,LOPEN-MI-p,LOPEN-I-Non-PWD-DEF-r,LOPEN-I-Non-PWD-DEF-p,LOPEN-VII-r,LOPEN-VII-p,LSC-I-r,LSC-I-p,LSC-II-r,LSC-II-p,LSC-MI-r,LSC-MI-p,LSC-I-Non-PWD-DEF-r,LSC-I-Non-PWD-DEF-p,LSC-VII-r,LSC-VII-p,LST-I-r,LST-I-p,LST-II-r,LST-II-p,LST-MI-r,LST-MI-p,LST-I-Non-PWD-DEF-r,LST-I-Non-PWD-DEF-p,LST-VII-r,LST-VII-p,LNTA-I-r,LNTA-I-p,LNTA-II-r,LNTA-II-p,LNTA-MI-r,LNTA-MI-p,LNTA-I-Non-PWD-DEF-r,LNTA-I-Non-PWD-DEF-p,LNTA-VII-r,LNTA-VII-p,LNTB-I-r,LNTB-I-p,LNTB-II-r,LNTB-II-p,LNTB-MI-r,LNTB-MI-p,LNTB-I-Non-PWD-DEF-r,LNTB-I-Non-PWD-DEF-p,LNTB-VII-r,LNTB-VII-p,LNTC-I-r,LNTC-I-p,LNTC-II-r,LNTC-II-p,LNTC-MI-r,LNTC-MI-p,LNTC-I-Non-PWD-DEF-r,LNTC-I-Non-PWD-DEF-p,LNTC-VII-r,LNTC-VII-p,LNTD-I-r,LNTD-I-p,LNTD-II-r,LNTD-II-p,LNTD-MI-r,LNTD-MI-p,LNTD-I-Non-PWD-DEF-r,LNTD-I-Non-PWD-DEF-p,LNTD-VII-r,LNTD-VII-p,LOBC-I-r,LOBC-I-p,LOBC-II-r,LOBC-II-p,LOBC-MI-r,LOBC-MI-p,LOBC-I-Non-PWD-DEF-r,LOBC-I-Non-PWD-DEF-p,LOBC-VII-r,LOBC-VII-p,DEF-O-I-r,DEF-O-I-p,DEF-O-II-r,DEF-O-II-p,DEF-O-MI-r,DEF-O-MI-p,DEF-O-I-Non-PWD-DEF-r,DEF-O-I-Non-PWD-DEF-p,DEF-O-VII-r,DEF-O-VII-p,EWS-I-r,EWS-I-p,EWS-II-r,EWS-II-p,EWS-MI-r,EWS-MI-p,EWS-I-Non-PWD-DEF-r,EWS-I-Non-PWD-DEF-p,EWS-VII-r,EWS-VII-p,PWD-O-I-r,PWD-O-I-p,PWD-O-II-r,PWD-O-II-p,PWD-O-MI-r,PWD-O-MI-p,PWD-O-I-Non-PWD-DEF-r,PWD-O-I-Non-PWD-DEF-p,PWD-O-VII-r,PWD-O-VII-p,MI-I-r,MI-I-p,MI-II-r,MI-II-p,MI-MI-r,MI-MI-p,MI-I-Non-PWD-DEF-r,MI-I-Non-PWD-DEF-p,MI-VII-r,MI-VII-p,PWDR-SC-I-r,PWDR-SC-I-p,PWDR-SC-II-r,PWDR-SC-II-p,PWDR-SC-MI-r,PWDR-SC-MI-p,PWDR-SC-I-Non-PWD-DEF-r,PWDR-SC-I-Non-PWD-DEF-p,PWDR-SC-VII-r,PWDR-SC-VII-p,PWDR-OBC-I-r,PWDR-OBC-I-p,PWDR-OBC-II-r,PWDR-OBC-II-p,PWDR-OBC-MI-r,PWDR-OBC-MI-p,PWDR-OBC-I-Non-PWD-DEF-r,PWDR-OBC-I-Non-PWD-DEF-p,PWDR-OBC-VII-r,PWDR-OBC-VII-p,DEFR-OBC-I-r,DEFR-OBC-I-p,DEFR-OBC-II-r,DEFR-OBC-II-p,DEFR-OBC-MI-r,DEFR-OBC-MI-p,DEFR-OBC-I-Non-PWD-DEF-r,DEFR-OBC-I-Non-PWD-DEF-p,DEFR-OBC-VII-r,DEFR-OBC-VII-p,MI-MH-I-r,MI-MH-I-p,MI-MH-II-r,MI-MH-II-p,MI-MH-MI-r,MI-MH-MI-p,MI-MH-I-Non-PWD-DEF-r,MI-MH-I-Non-PWD-DEF-p,MI-MH-VII-r,MI-MH-VII-p,ORP-I-r,ORP-I-p,ORP-II-r,ORP-II-p,ORP-MI-r,ORP-MI-p,ORP-I-Non-PWD-DEF-r,ORP-I-Non-PWD-DEF-p,ORP-VII-r,ORP-VII-p,PWD-OBC-I-r,PWD-OBC-I-p,PWD-OBC-II-r,PWD-OBC-II-p,PWD-OBC-MI-r,PWD-OBC-MI-p,PWD-OBC-I-Non-PWD-DEF-r,PWD-OBC-I-Non-PWD-DEF-p,PWD-OBC-VII-r,PWD-OBC-VII-p,DEF-OBC-I-r,DEF-OBC-I-p,DEF-OBC-II-r,DEF-OBC-II-p,DEF-OBC-MI-r,DEF-OBC-MI-p,DEF-OBC-I-Non-PWD-DEF-r,DEF-OBC-I-Non-PWD-DEF-p,DEF-OBC-VII-r,DEF-OBC-VII-p
6028,"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Kolhapur,University Department,1251,90.59,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,85.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8607,82.17,,,,,,,,,,,,,,,,,,,4332,85.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,Kolhapur,University Department,8133,82.56,,,,,,,,,12294,79.71,,,,,,,,,,,,,,,,,8391,82.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10505,80.86,,,,,,,,,5827,84.47,,,,,,,,,34074,68.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13440,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,Kolhapur,University Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33539,69.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602850710,Chemical Engineering,Kolhapur,University Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19111,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,"6028 Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,Kolhapur,University Department,42713,55.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20400,75.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40344,62.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,"6122 TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,Pune,Un-Aided,42976,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43022,52.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,"6122 TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Pune,Un-Aided,4357,85.93,,,,,,,,,,,,,,,,,,,,,,,,,,,4375,85.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997,85.26,,,,,,,,,3567,86.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,"6122 TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Pune,Un-Aided,9467,81.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10391,80.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10490,80.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,"6122 TSSMS's Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,Pune,Un-Aided,42469,57.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33789,68.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23396,74.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Pune,Un-Aided,26475,72.63,,,,,,,,,,,,,,,,,42027,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,91.21,30472,70.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37183,66.47,,,27667,72.06,,,,,,,,,,,,,,,35275,67.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,Pune,Un-Aided,,,,,,,,,,,7645,82.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3319,87.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8086,82.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Pune,Un-Aided,5636,84.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,83.76,,,,,,,,,4224,86.06,,,,,,,,,12463,79.6,,,,,,,,,,,,,,,,,5673,84.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8223,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Pune,Un-Aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7653,82.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482,83.03,,,,,,,,,8416,82.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7073,83.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,Pune,Un-Aided,9785,81.33,,,,,,,,,18522,76.29,,,,,,,,,,,,,,,,,11783,80.06,,,,,,,,,,,,,,,,,,,,,15246,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14184,78.57,,,,,,,,,,,,,,,11629,80.13,,,11940,79.94,,,,,,,,,,,,,,,9911,81.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,"6138 Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Pune,Un-Aided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17687,76.72,,,,,,,,,,,,,,,,,,,26062,72.83,42447,57.53,,,,,,,,,,,,,,,,,29035,71.38,42743,55.58,,,,,,,32151,69.84,33784,68.88,,,,,,,,,,,26951,72.41,,,,,,,,,,,,,,,24924,73.38,,,26685,72.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31539,70.18,,,,,,,17021,77.03,,,39748,63.76,,,,,,,,,,,,,,,13388,79.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31547,70.18,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Pune,Un-Aided,,,,,,,,,,,4109,86.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292,88.63,,,,,,,,,2248,88.69,,,,,,,,,3260,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284,88.63,,,,,,,,,,,,,,,,,,,2064,89,,,,,,,,,,,,,,,1789,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,Pune,Un-Aided,2498,88.33,,,,,,,,,4400,85.89,,,,,,,,,,,,,,,,,2544,88.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533,88.27,,,,,,,,,7104,83.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830,87.83,,,,,,,,,,,,,,,,,,,2418,88.44,,,,,,,,,,,,,,,2526,88.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Pune,Un-Aided,6196,84.17,,,,,,,,,9310,81.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7535,83,,,,,,,,,,,,,,,,,,,7284,83.19,,,,,,,,,6786,83.61,,,,,,,,,7811,82.78,,,,,,,,,,,,,,,,,7107,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7106,83.33,,,5324,84.94,,,,,,,,,,,,,,,6921,83.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Pune,Un-Aided,7549,82.97,,,,,,,,,,,,,,,,,,,,,,,,,,,8342,82.4,14228,78.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8017,82.63,,,7176,83.29,,,,,,,,,,,,,,,7896,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613961210,Mechanical Engineering,Pune,Un-Aided,23219,74.15,,,,,,,,,28211,71.79,,,,,,,,,,,,,,,,,29476,71.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23874,73.85,,,,,,,,,32797,69.47,25464,73.13,,,,,,,,,30762,70.56,,,,,,,,,,,,,,,28938,71.44,,,,,,,,,,,,,33904,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26933,72.41,,,,,,,,,,,,,27376,72.22,,,29135,71.33,,,,,,,,,,,,,,,26955,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29433,71.2,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613984410,Electronics and Computer Engineering,Pune,Un-Aided,7431,83.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8341,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,87.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613992110,Artificial Intelligence and Machine Learning,Pune,Un-Aided,2914,87.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,86.72,,,,,,,,,3083,87.47,,,,,,,,,9699,81.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578,88.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"6139 Progressive Education Society's Modern College of Engineering, Pune (Un-Aided)",613999510,Artificial Intelligence and Data Science,Pune,Un-Aided,3315,87.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367,87.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323,87.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"6141 Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune (Un-Aided Autonomous)",614119110,Civil Engineering,Pune,Un-Aided -Autonomous,9216,81.74,,,,,,,,,,,,,,,,,,,,,,,,,,,11325,80.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12843,79.37,,,,,,,,,7084,83.37,,,,,,,,,,,,,,,,,,,,,,,,,,,11160,80.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17412,76.84,,,,,,,,,,,,,,,10299,81,,,5676,84.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"6141 Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune (Un-Aided Autonomous)",614124510,Computer Engineering,Pune,Un-Aided -Autonomous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,90.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036,89.06,,,,,,,,,15649,77.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"6141 Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune (Un-Aided Autonomous)",614124610,Information Technology,Pune,Un-Aided -Autonomous,1735,89.63,,,,,,,,,5099,85.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845,89.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287,88.63,,,,,,,,,,,,,,,1915,89.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"6141 Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune (Un-Aided Autonomous)",614126210,Computer Science and Business Systems,Pune,Un-Aided -Autonomous,2996,87.59,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,87.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"6141 Jaywant Shikshan Prasarak Mandal's,Rajarshi Shahu College of Engineering, Tathawade, Pune (Un-Aided Autonomous)",614129310,Electrical Engineering,Pune,Un-Aided -Autonomous,3486,86.89,,,,,,,,,7804,82.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3549,86.83,,,,,,,,,4381,85.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608,86.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
